slip,mu_noisy,surface,c1_true,c2_true,c3_true,mu_true,s_opt_true,mu_peak_true,scenario,dist_name,mode
0.142059415071773,1.16382152797701,Dry asphalt,1.2801,23.99,0.52,1.16384861431273,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.142584738194124,1.16407926339229,Dry asphalt,1.2801,23.99,0.52,1.16410619507887,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.142169966393285,1.16387632342231,Dry asphalt,1.2801,23.99,0.52,1.16390337711747,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.140304598313791,1.16291128461053,Dry asphalt,1.2801,23.99,0.52,1.16293889596418,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.1331037763523,1.15831827640848,Dry asphalt,1.2801,23.99,0.52,1.15834818514343,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.136435514488218,1.16062269424748,Dry asphalt,1.2801,23.99,0.52,1.16065151053919,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.141817153082108,1.16370040566514,Dry asphalt,1.2801,23.99,0.52,1.16372756370812,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.140835404994664,1.16319473627858,Dry asphalt,1.2801,23.99,0.52,1.16322218744162,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.140783189307756,1.16316716837914,Dry asphalt,1.2801,23.99,0.52,1.16319463524675,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.141364583930248,1.16347027282171,Dry asphalt,1.2801,23.99,0.52,1.16349756548153,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.147343070678662,1.1661209471809,Dry asphalt,1.2801,23.99,0.52,1.16614652899542,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.147216729841183,1.16607327856635,Dry asphalt,1.2801,23.99,0.52,1.1660988950693,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.148746553707265,1.1666276459739,Dry asphalt,1.2801,23.99,0.52,1.16665284653472,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.145800786888864,1.16551525904607,Dry asphalt,1.2801,23.99,0.52,1.16554126854012,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.142886303920774,1.16422420946375,Dry asphalt,1.2801,23.99,0.52,1.1642510528902,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.138216733031388,1.16172592679505,Dry asphalt,1.2801,23.99,0.52,1.16175418010143,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.145376037621031,1.16533921708297,Dry asphalt,1.2801,23.99,0.52,1.16536534599438,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.145938128995345,1.16557131919258,Dry asphalt,1.2801,23.99,0.52,1.16559729022525,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.146302991605444,1.16571821565523,Dry asphalt,1.2801,23.99,0.52,1.16574408487061,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.144116493082599,1.1647931268612,Dry asphalt,1.2801,23.99,0.52,1.16481961411094,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.149910316171428,1.16701669558512,Dry asphalt,1.2801,23.99,0.52,1.16704158562095,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.15294254340239,1.167903706061,Dry asphalt,1.2801,23.99,0.52,1.1679278101911,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.153562144147734,1.16806328092609,Dry asphalt,1.2801,23.99,0.52,1.1680872284822,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.152638094793121,1.16782266056347,Dry asphalt,1.2801,23.99,0.52,1.1678468421203,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.151010920223985,1.16735943678771,Dry asphalt,1.2801,23.99,0.52,1.16738403773826,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.143822935359958,1.16466059866066,Dry asphalt,1.2801,23.99,0.52,1.16468717034381,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.147310309343465,1.16610861925824,Dry asphalt,1.2801,23.99,0.52,1.1661342100619,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.152382272211999,1.16775320360866,Dry asphalt,1.2801,23.99,0.52,1.16777745047807,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.151464704577061,1.16749377343011,Dry asphalt,1.2801,23.99,0.52,1.16751825646886,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
